sum.taxonomy	R2_AS_DB1	R2_AS_DB2	R2_AS_PN1	R2_AS_PN2	R2_BC_DB1	R2_BC_DB2	R2_BC_PN1	R2_BC_PN2	R2_BP_DB1	R2_BP_DB2	R2_BP_PN1	R2_BP_PN2	R2_CC_DB1	R2_CC_DB2	R2_CC_PN1	R2_CC_PN2	R2_EV_DB1	R2_EV_DB2	R2_EV_PN1	R2_EV_PN2	R2_GL_DB1	R2_GL_DB2	R2_GL_PN1	R2_GL_PN2	R2_GN_DB1	R2_GN_DB2	R2_GN_PN1	R2_GN_PN2	R2_K0541_B2	R2_K0541_K6	R2_K0541_M8	R2_K0541_T9	R2_K0543_C3	R2_K0543_E4	R2_K0543_G5	R2_K0543_L7	R2_K0543_M8	R2_K0543_T9	R2_K0544_A1	R2_K0544_B2	R2_K0544_C3	R2_K0544_E4	R2_K0544_G5	R2_K0544_K6	R2_K0544_L7	R2_K0561_A1	R2_K0561_B2	R2_K0561_C3	R2_K0561_G5	R2_K0561_L7	R2_K0561_M8	R2_K0561_T9	R2_K0562_A1	R2_K0562_B2	R2_K0562_C3	R2_K0562_E4	R2_K0562_G5	R2_K0562_K6	R2_K0562_L7	R2_K0562_M8	R2_K0565_A1	R2_K0565_B2	R2_K0565_C3	R2_K0565_G5	R2_K0565_K6	R2_K0565_L7	R2_K0565_M8	R2_K0565_T9	R2_K0566_A1	R2_K0566_B2	R2_K0566_C3	R2_K0566_G5	R2_K0566_K6	R2_K0566_L7	R2_K0566_M8	R2_K0566_T9	R2_K0567_A1	R2_K0567_A1D	R2_K0567_B2	R2_K0567_C3	R2_K0567_C3D	R2_K0567_E4	R2_K0567_E4D	R2_K0567_G5	R2_K0567_G5D	R2_K0567_K6	R2_K0567_K6D	R2_K0567_L7	R2_K0567_M8	R2_K0567_T9	R2_K0570_A1	R2_K0570_B2	R2_K0570_C3	R2_K0570_E4	R2_K0570_G5	R2_K0570_K6	R2_K0570_L7	R2_K0570_M8	R2_K0781_A1	R2_K0781_B2	R2_K0781_C3	R2_K0781_E4	R2_K0781_G5	R2_K0781_K6	R2_K0781_K6D	R2_K0781_L7	R2_K0781_M8	R2_K0781_T9	R2_K0784_A1	R2_K0784_B2	R2_K0784_B2D	R2_K0784_C3	R2_K0784_E4	R2_K0784_G5	R2_K0784_L7	R2_K0784_M8	R2_K0785_A1	R2_K0785_B2	R2_K0785_C3	R2_K0785_E4	R2_K0785_G5	R2_K0785_K6	R2_K0785_L7	R2_K0785_M8D	R2_K0785_T9	R2_K0786_A1	R2_K0786_B2	R2_K0786_E4	R2_K0786_G5	R2_K0786_K6	R2_K0786_L7	R2_K0786_L7D	R2_K0786_M8	R2_K0786_T9	R2_K0786_T9D	R2_K0789_A1	R2_K0789_B2	R2_K0789_C3	R2_K0789_E4	R2_K0789_G5	R2_K0789_K6	R2_K0789_L7	R2_K0789_M8	R2_K0789_T9	R2_K0796_K6	R2_LB_DB1_River	R2_LB_DB2_Reserve	R2_LB_PN1_River	R2_LB_PN2_Reserve	R2_MW_DB1	R2_MW_DB2	R2_MW_PN1	R2_MW_PN2	R2_SD_DB1	R2_TW_DB1	R2_TW_DB2	R2_TW_PN1	R2_TW_PN2	R2_VW_DB1	R2_VW_DB2	R2_VW_PN1	R2_VW_PN2
Eukaryota;Ciliophora;Spirotrichea;NA;NA;NA;Choreotrichia sp. bLPN2	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	44	0	0	0	0	0	0	14	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	127	57	12	11	0	0	0	0	0	0	0	0	0
Eukaryota;Ciliophora;Spirotrichea;NA;NA;NA;Choreotrichia sp. bTS1	0	7	0	10	281	247	102	34	0	0	0	0	0	0	0	0	0	0	0	4	6	0	58	6	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	6	0	0	82	8	0	8	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	4	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	22	14	155	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	17	17	154
Eukaryota;Ciliophora;Spirotrichea;NA;Strombidiidae;NA;	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	17	11	46	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	7	0	0	0	0	14	0	44	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	7	14	0	0	0	0	0	0	0	0	0	0	0	0	216	0	15	1	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ciliophora;Spirotrichea;NA;Strombidiidae;Strombidium;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	27	171	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ciliophora;Spirotrichea;Sporadotrichida;Gonostomatidae;Gonostomum;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	15	102	21	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	23	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ciliophora;Spirotrichea;Sporadotrichida;Halteriidae;Halteria;Halteria grandinella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ciliophora;Spirotrichea;Sporadotrichida;Halteriidae;Meseres;Meseres corlissi	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ciliophora;Spirotrichea;Sporadotrichida;NA;;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	1	26	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14	1	0	0	0	0	0	0	0	0	0	33	0	0	0	1	0	0	19	55	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	80	27	0	0	0	0	27	0	97	58	0	0	32	0	0	0	0	0	0	0	0	0	0	35	0	8	32	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ciliophora;Spirotrichea;Sporadotrichida;Oxytrichidae;NA;	0	116	0	0	0	0	0	0	0	0	0	1	4229	144	152	167	16	0	0	0	4	18	0	0	0	0	0	0	1	0	192	0	0	0	15	0	0	24	63	62	14	0	49	0	64	0	0	0	0	0	26	12	4	26	0	24	28	0	0	0	0	46	0	0	0	0	0	0	0	6	34	0	16	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	3	0	0	39	0	0	0	0	0	0	0	0	46	9	125	0	0	0	1	0	20	0	1	0	0	10	0	0	8	40	64	196	0	20	0	0	0	0	0	0	0	0	0	113	19	0	1	0	4	12	9	0
Eukaryota;Ciliophora;Spirotrichea;Sporadotrichida;Oxytrichidae;Pseudonotohymena;Pseudonotohymena antarctica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0
Eukaryota;Ciliophora;Spirotrichea;Sporadotrichida;Oxytrichidae;Rubrioxytricha;Rubrioxytricha guamensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
Eukaryota;Ciliophora;Spirotrichea;Sporadotrichida;Oxytrichidae;Sterkiella;Sterkiella sinica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	26	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ciliophora;Spirotrichea;Sporadotrichida;Oxytrichidae;Stylonychia;	0	0	0	0	0	0	0	0	0	0	0	0	2984	823	51	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	34	196	151	0	0	39	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ciliophora;Spirotrichea;Sporadotrichida;Oxytrichidae;Stylonychia;Stylonychia lemnae	0	0	56	0	0	6	0	15	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	34	0	0	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	27	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ciliophora;Spirotrichea;Sporadotrichida;Oxytrichidae;Stylonychia;Stylonychia pustulata	0	0	0	0	10	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14	7	0	0	0	0	0	0	0	0	1	23	0	16	6	0	0	0	0	0	0	0	12	32	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	51	0	29	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	10	0	0	0	0	0	11	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ciliophora;Spirotrichea;Sporadotrichida;Oxytrichidae;Urosomoida;Urosomoida agilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	18	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	7
Eukaryota;Ciliophora;Spirotrichea;Stichotrichida;NA;;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
Eukaryota;Ciliophora;Spirotrichea;Stichotrichida;Spirofilidae;Strongylidium;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ciliophora;Spirotrichea;Tintinnida;Codonellidae;Tintinnopsis;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0
Eukaryota;Ciliophora;Spirotrichea;Tintinnida;Codonellidae;Tintinnopsis;Tintinnopsis sp. JG-2011a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	519	9	10	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ciliophora;Spirotrichea;Tintinnida;Codonellopsidae;Laackmanniella;Laackmanniella prolongata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ciliophora;Spirotrichea;Tintinnida;NA;;	0	0	0	0	0	4	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	47	81	0	0	5	0	3	0	0	0	0	0	0	0	0
Eukaryota;Ciliophora;Spirotrichea;Tintinnida;Tintinnidae;Tintinnidium;Tintinnidium cf. primitivum	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0
Eukaryota;Ciliophora;Spirotrichea;Tintinnida;Xystonellidae;Favella;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ciliophora;Spirotrichea;Urostylida;Bakuellidae;Metaurostylopsis;	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	9	0	5	4	0	0	0	0	5	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	11	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	5	0	0	0	4	10	0	0	0	0	0	0	8	11	3	8	6	0	0	0	0	79	0	8	0	0	0	0	1	0	0	0	9	0	0	0	0	0	0	0	4	7	0	0	0	56	0	0	3	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	9	0	0	10	0	0	0	0	0
Eukaryota;Ciliophora;Spirotrichea;Urostylida;Holostichidae;Holosticha;	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ciliophora;Spirotrichea;Urostylida;Holostichidae;Holosticha;Holosticha diademata	0	6	0	25	25	0	0	0	0	12	19	4	0	0	0	0	0	0	7	43	0	0	0	0	3	0	3	11	0	0	0	0	20	0	0	0	0	0	3	59	11	0	0	0	0	0	0	0	0	0	4	43	0	0	9	0	0	10	5	33	0	2	7	51	0	0	13	0	0	10	0	1	28	0	209	22	26	27	23	0	0	13	9	103	29	0	0	1	0	9	0	0	0	0	6	0	2	0	12	3	0	0	0	2	0	0	0	0	0	0	3	26	0	0	0	0	15	7	18	14	9	0	59	0	33	0	0	0	26	0	0	0	7	0	19	0	0	0	0	2	0	11	0	0	0	0	0	0	0	0	1	0	0	0	0	0	15	29	0	0	0	1
Eukaryota;Ciliophora;Spirotrichea;Urostylida;NA;;	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	33	0	0	0	0	0	7	19	16	2	0	10	0	29	17	0	152	35	0	165	9	11	15	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	21	16	0	10	0	0	0	0	0	0	0	0	0	0	0	1	15	0	171	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	11	0	0	4	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ciliophora;Spirotrichea;Urostylida;Pseudokeronopsidae;Pseudokeronopsis;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	6	0	12	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ciliophora;Spirotrichea;Urostylida;Urostylidae;Metabakuella;Metabakuella sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ciliophora;Spirotrichea;Urostylida;Urostylidae;Tunicothrix;Tunicothrix brachysticha	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Cnidaria;Anthozoa;Actiniaria;Diadunenidae;Diadumene;Diadumene lineata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1699	0	0	68	182	8	0	268	16	0	0	0	0	14975	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	7	17	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Primnoidae;Thouarella;Thouarella variabilis	0	0	0	0	2	0	22	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
